label,x1,y1,height,width,source,file_name,analyzed_labels,taxonomy_label,target
stamp metalworking,0.0,0.0,893.0,1063.0,wikimedia,2866_1711568308341_stamp metalworking.png,"['stamp', 'metalworking']",processes,6
beam,54.0,15.0,728.0,815.0,user,2867_1711568041124_beam.png,['beam'],electrical,0
rusted beam,54.0,15.0,728.0,815.0,user,2868_1711568041124_rusted beam.png,"['rusted', 'beam']",electrical,0
steelprofile,0.0,0.0,1120.0,1324.0,wikimedia,2869_1711568041124_steelprofile.png,['steelprofile'],materials,4
ball bearing,182.0,106.0,400.0,369.0,user,2870_1711567719789_ball bearing.png,"['ball', 'bearing']",quality,7
ball bearing,644.0,391.0,153.0,198.0,user,2871_1711567719789_ball bearing.png,"['ball', 'bearing']",quality,7
grinding and lapping,0.0,0.0,3104.0,4672.0,wikimedia,2872_1711567719789_grinding and lapping.png,"['grinding', 'and', 'lapping']",processes,6
rolled metal sheet,0.0,0.0,593.0,891.0,user,2873_1711589493203_rolled metal sheet.png,"['rolled', 'metal', 'sheet']",machines,2
train,0.0,0.0,593.0,891.0,user,2874_1711589493203_train.png,['train'],maintenance,3
coil railway wagon,0.0,0.0,799.0,1200.0,wikimedia,2875_1711589493203_coil railway wagon.png,"['coil', 'railway', 'wagon']",electrical,0
lathe,47.0,300.0,247.0,298.0,user,2876_1711570602371_lathe.png,['lathe'],machines,2
metalworking lathe,0.0,0.0,820.0,529.0,wikimedia,2877_1711570602371_metalworking lathe.png,"['metalworking', 'lathe']",materials,4
reinforcement joint on ga condensing boiler,0.0,0.0,680.0,907.0,user,2878_1711554121051_reinforcement joint on ga condensing boiler.png,"['reinforcement', 'joint', 'on', 'ga', 'condensing', 'boiler']",processes,6
clinching,0.0,0.0,1536.0,2048.0,wikimedia,2879_1711554121051_clinching.png,['clinching'],processes,6
excavator,0.0,0.0,586.0,781.0,user,2880_1711585062453_excavator.png,['excavator'],specialized,9
mini excavator,0.0,0.0,586.0,781.0,user,2881_1711585062453_mini excavator.png,"['mini', 'excavator']",machines,2
mitsubishi my excavator,0.0,0.0,586.0,781.0,user,2882_1711585062453_mitsubishi my excavator.png,"['mitsubishi', 'my', 'excavator']",electrical,0
mitsubishi my,0.0,0.0,3456.0,4608.0,wikimedia,2883_1711585062453_mitsubishi my.png,"['mitsubishi', 'my']",electrical,0
nameplate,0.0,0.0,501.0,891.0,user,2884_1711617745696_nameplate.png,['nameplate'],machines,2
patent information,0.0,0.0,501.0,891.0,user,2885_1711617745696_patent information.png,"['patent', 'information']",materials,4
lathe information,0.0,0.0,501.0,891.0,user,2886_1711617745696_lathe information.png,"['lathe', 'information']",machines,2
pres,0.0,0.0,2848.0,4288.0,wikimedia,2887_1711617745696_pres.png,['pres'],machines,2
steam locomotive,0.0,0.0,680.0,907.0,user,2888_1711619344957_steam locomotive.png,"['steam', 'locomotive']",electrical,0
locomotive,0.0,0.0,680.0,907.0,user,2889_1711619344957_locomotive.png,['locomotive'],maintenance,3
steam train,0.0,0.0,680.0,907.0,user,2890_1711619344957_steam train.png,"['steam', 'train']",electrical,0
train,0.0,0.0,680.0,907.0,user,2891_1711619344957_train.png,['train'],maintenance,3
central pacific no replica,0.0,0.0,2250.0,3000.0,wikimedia,2892_1711619344957_central pacific no replica.png,"['central', 'pacific', 'no', 'replica']",quality,7
hook,499.0,8.0,473.0,388.0,user,2893_1711594790748_hook.png,['hook'],fasteners,1
eye hook,499.0,8.0,473.0,388.0,user,2894_1711594790748_eye hook.png,"['eye', 'hook']",quality,7
cup hook,0.0,0.0,2088.0,2904.0,wikimedia,2895_1711594790748_cup hook.png,"['cup', 'hook']",quality,7
ga cylinder,237.0,478.0,132.0,561.0,user,2896_1711568715729_ga cylinder.png,"['ga', 'cylinder']",quality,7
ga cylinder,342.0,95.0,432.0,106.0,user,2897_1711568715729_ga cylinder.png,"['ga', 'cylinder']",quality,7
welding equipment,0.0,0.0,1536.0,2048.0,wikimedia,2898_1711568715729_welding equipment.png,"['welding', 'equipment']",processes,6
level,0.0,0.0,607.0,907.0,user,2899_1711579505960_level.png,['level'],quality,7
spirit level,0.0,0.0,1928.0,2880.0,wikimedia,2900_1711579505960_spirit level.png,"['spirit', 'level']",quality,7
horizontal band saw,0.0,0.0,681.0,800.0,user,2901_1711570447565_horizontal band saw.png,"['horizontal', 'band', 'saw']",processes,6
bandsaw,0.0,0.0,681.0,800.0,user,2902_1711570447565_bandsaw.png,['bandsaw'],tools,10
band saw,0.0,0.0,681.0,800.0,user,2903_1711570447565_band saw.png,"['band', 'saw']",tools,10
bandsaw metal,0.0,0.0,681.0,800.0,wikimedia,2904_1711570447565_bandsaw metal.png,"['bandsaw', 'metal']",tools,10
power drill,0.0,0.0,500.0,500.0,user,2905_1711586184413_power drill.png,"['power', 'drill']",electrical,0
cordles drill,0.0,0.0,500.0,500.0,wikimedia,2906_1711586184413_cordles drill.png,"['cordles', 'drill']",machines,2
paint brush,408.0,56.0,358.0,257.0,user,2907_1711577877450_paint brush.png,"['paint', 'brush']",materials,4
whisk,2.0,832.0,248.0,571.0,user,2908_1711577877450_whisk.png,['whisk'],machines,2
saw gumming machine,328.0,524.0,444.0,336.0,user,2909_1711575930648_saw gumming machine.png,"['saw', 'gumming', 'machine']",tools,10
circular saw blade,343.0,666.0,249.0,232.0,user,2910_1711575930648_circular saw blade.png,"['circular', 'saw', 'blade']",tools,10
saw,0.0,0.0,4533.0,3340.0,wikimedia,2911_1711575930648_saw.png,['saw'],tools,10
soldering iron,236.0,375.0,306.0,472.0,user,2912_1711571048514_soldering iron.png,"['soldering', 'iron']",fasteners,1
solder cleaning,460.0,507.0,66.0,68.0,user,2913_1711571048514_solder cleaning.png,"['solder', 'cleaning']",fasteners,1
soldering iron,102.0,91.0,195.0,231.0,user,2914_1711571048514_soldering iron.png,"['soldering', 'iron']",fasteners,1
soldering iron,706.0,205.0,168.0,183.0,user,2915_1711571048514_soldering iron.png,"['soldering', 'iron']",fasteners,1
soldering iron,320.0,97.0,90.0,237.0,user,2916_1711571048514_soldering iron.png,"['soldering', 'iron']",fasteners,1
soldering station,0.0,0.0,3456.0,4608.0,wikimedia,2917_1711571048514_soldering station.png,"['soldering', 'station']",fasteners,1
printing pres,0.0,0.0,640.0,480.0,user,2918_1711611735123_printing pres.png,"['printing', 'pres']",processes,6
columbine press,0.0,0.0,640.0,480.0,wikimedia,2919_1711611735123_columbine press.png,"['columbine', 'press']",machines,2
circular saw,287.0,620.0,489.0,553.0,user,2920_1711609704222_circular saw.png,"['circular', 'saw']",tools,10
hibachi handheld circular saw,0.0,0.0,2302.0,1500.0,wikimedia,2921_1711609704222_hibachi handheld circular saw.png,"['hibachi', 'handheld', 'circular', 'saw']",machines,2
chainsaw,91.0,0.0,158.0,596.0,user,2922_1711587735248_chainsaw.png,['chainsaw'],machines,2
dragsaw,0.0,0.0,4000.0,6000.0,wikimedia,2923_1711587735248_dragsaw.png,['dragsaw'],tools,10
masking tape,0.0,0.0,680.0,907.0,user,2924_1711604694679_masking tape.png,"['masking', 'tape']",safety,8
masking tape in holder,0.0,0.0,680.0,907.0,user,2925_1711604694679_masking tape in holder.png,"['masking', 'tape', 'in', 'holder']",safety,8
office tape dispenser,0.0,0.0,2304.0,3072.0,wikimedia,2926_1711604694679_office tape dispenser.png,"['office', 'tape', 'dispenser']",safety,8
vise,309.0,405.0,269.0,139.0,user,2927_1711569206268_vise.png,['vise'],fasteners,1
anvil,60.0,138.0,320.0,686.0,user,2928_1711569206268_anvil.png,['anvil'],specialized,9
mallet,125.0,76.0,126.0,446.0,user,2929_1711569206268_mallet.png,['mallet'],tools,10
hammer,125.0,76.0,126.0,446.0,user,2930_1711569206268_hammer.png,['hammer'],tools,10
handbook,125.0,76.0,126.0,446.0,user,2931_1711569206268_handbook.png,['handbook'],miscellaneous,5
anvil,0.0,0.0,2048.0,1536.0,wikimedia,2932_1711569206268_anvil.png,['anvil'],specialized,9
tape,0.0,0.0,1381.0,807.0,user,2933_1711605026867_tape.png,['tape'],materials,4
wash tape,0.0,0.0,1381.0,807.0,wikimedia,2934_1711605026867_wash tape.png,"['wash', 'tape']",materials,4
circular saw,0.0,19.0,501.0,441.0,user,2935_1711587643501_circular saw.png,"['circular', 'saw']",tools,10
table saw,0.0,19.0,501.0,441.0,user,2936_1711587643501_table saw.png,"['table', 'saw']",quality,7
circular saw,0.0,18.0,580.0,843.0,user,2937_1711587643501_circular saw.png,"['circular', 'saw']",tools,10
table saw,0.0,18.0,580.0,843.0,user,2938_1711587643501_table saw.png,"['table', 'saw']",quality,7
circular saw,0.0,0.0,2848.0,4288.0,wikimedia,2939_1711587643501_circular saw.png,"['circular', 'saw']",tools,10
waterproof pa building adhesive,0.0,492.0,718.0,551.0,user,2940_1711581894630_waterproof pa building adhesive.png,"['waterproof', 'pa', 'building', 'adhesive']",materials,4
pa admix adhesive,549.0,539.0,671.0,268.0,user,2941_1711581894630_pa admix adhesive.png,"['pa', 'admix', 'adhesive']",materials,4
weatherproof wood adhesive,399.0,166.0,275.0,420.0,user,2942_1711581894630_weatherproof wood adhesive.png,"['weatherproof', 'wood', 'adhesive']",materials,4
wood adhesive,0.0,179.0,241.0,401.0,user,2943_1711581894630_wood adhesive.png,"['wood', 'adhesive']",materials,4
solvent cement,799.0,332.0,91.0,75.0,user,2944_1711581894630_solvent cement.png,"['solvent', 'cement']",processes,6
super glue,0.0,0.0,127.0,243.0,user,2945_1711581894630_super glue.png,"['super', 'glue']",quality,7
high strength contact adhesive,429.0,0.0,149.0,168.0,user,2946_1711581894630_high strength contact adhesive.png,"['high', 'strength', 'contact', 'adhesive']",quality,7
mite bond,711.0,1.0,134.0,147.0,user,2947_1711581894630_mite bond.png,"['mite', 'bond']",fasteners,1
mite fix,606.0,0.0,188.0,85.0,user,2948_1711581894630_mite fix.png,"['mite', 'fix']",maintenance,3
pa glue,0.0,0.0,3264.0,2448.0,wikimedia,2949_1711581894630_pa glue.png,"['pa', 'glue']",materials,4
wing nut,0.0,0.0,284.0,554.0,user,2950_1711593125878_wing nut.png,"['wing', 'nut']",processes,6
wing nut,0.0,0.0,284.0,554.0,wikimedia,2951_1711593125878_wing nut.png,"['wing', 'nut']",processes,6
welder,0.0,0.0,640.0,907.0,user,2952_1711553883843_welder.png,['welder'],maintenance,3
brazier,0.0,0.0,640.0,907.0,user,2953_1711553883843_brazier.png,['brazier'],electrical,0
welding,0.0,0.0,5376.0,7616.0,wikimedia,2954_1711553883843_welding.png,['welding'],processes,6
lathe chuck insert,0.0,0.0,451.0,891.0,user,2955_1711575021140_lathe chuck insert.png,"['lathe', 'chuck', 'insert']",machines,2
c insert,0.0,0.0,451.0,891.0,user,2956_1711575021140_c insert.png,"['c', 'insert']",machines,2
collet chuck,0.0,0.0,1296.0,2561.0,wikimedia,2957_1711575021140_collet chuck.png,"['collet', 'chuck']",tools,10
milling machine,0.0,0.0,1380.0,907.0,user,2958_1711570668339_milling machine.png,"['milling', 'machine']",processes,6
milling machine,0.0,0.0,3483.0,2290.0,wikimedia,2959_1711570668339_milling machine.png,"['milling', 'machine']",processes,6
anchor drilling rig,23.0,54.0,344.0,733.0,user,2960_1711574089887_anchor drilling rig.png,"['anchor', 'drilling', 'rig']",processes,6
shovel bucket excavator,709.0,90.0,197.0,184.0,user,2961_1711574089887_shovel bucket excavator.png,"['shovel', 'bucket', 'excavator']",tools,10
directional drilling,0.0,0.0,2448.0,3264.0,wikimedia,2962_1711574089887_directional drilling.png,"['directional', 'drilling']",processes,6
crane hook,203.0,1.0,548.0,200.0,user,2963_1711594745066_crane hook.png,"['crane', 'hook']",tools,10
crane hook,389.0,0.0,474.0,121.0,user,2964_1711594745066_crane hook.png,"['crane', 'hook']",tools,10
hive vest,505.0,290.0,50.0,50.0,user,2965_1711594745066_hive vest.png,"['hive', 'vest']",safety,8
hive vest,592.0,289.0,50.0,50.0,user,2966_1711594745066_hive vest.png,"['hive', 'vest']",safety,8
jog telescopic boom lift,590.0,0.0,354.0,168.0,user,2967_1711594745066_jog telescopic boom lift.png,"['jog', 'telescopic', 'boom', 'lift']",specialized,9
telescopic boom lift,590.0,0.0,354.0,168.0,user,2968_1711594745066_telescopic boom lift.png,"['telescopic', 'boom', 'lift']",specialized,9
jog telescopic boom lift,703.0,185.0,133.0,115.0,user,2969_1711594745066_jog telescopic boom lift.png,"['jog', 'telescopic', 'boom', 'lift']",specialized,9
telescopic boom lift,703.0,185.0,133.0,115.0,user,2970_1711594745066_telescopic boom lift.png,"['telescopic', 'boom', 'lift']",specialized,9
crane hook,0.0,0.0,1438.0,2160.0,wikimedia,2971_1711594745066_crane hook.png,"['crane', 'hook']",tools,10
bolt,0.0,0.0,668.0,891.0,user,2972_1711593155931_bolt.png,['bolt'],fasteners,1
screw head,0.0,0.0,1200.0,1600.0,wikimedia,2973_1711593155931_screw head.png,"['screw', 'head']",fasteners,1
crawler mounted drilling rig,289.0,42.0,581.0,301.0,user,2974_1711574291077_crawler mounted drilling rig.png,"['crawler', 'mounted', 'drilling', 'rig']",machines,2
drilling machine,0.0,0.0,3456.0,4608.0,wikimedia,2975_1711574291077_drilling machine.png,"['drilling', 'machine']",processes,6
clamp,756.0,211.0,130.0,114.0,user,2976_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,607.0,283.0,119.0,89.0,user,2977_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,446.0,350.0,128.0,113.0,user,2978_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,336.0,407.0,98.0,63.0,user,2979_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,270.0,432.0,96.0,55.0,user,2980_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,204.0,457.0,87.0,66.0,user,2981_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,159.0,476.0,82.0,55.0,user,2982_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,105.0,488.0,89.0,50.0,user,2983_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,42.0,499.0,86.0,55.0,user,2984_1711582306458_clamp.png,['clamp'],fasteners,1
clamp,11.0,499.0,91.0,50.0,user,2985_1711582306458_clamp.png,['clamp'],fasteners,1
clothe hanger,0.0,0.0,2736.0,3648.0,wikimedia,2986_1711582306458_clothe hanger.png,"['clothe', 'hanger']",fasteners,1
foam,0.0,0.0,668.0,891.0,user,2987_1711588999636_foam.png,['foam'],materials,4
scissors,680.0,21.0,146.0,172.0,user,2988_1711588999636_scissors.png,['scissors'],tools,10
scissors,0.0,0.0,1920.0,2560.0,wikimedia,2989_1711588999636_scissors.png,['scissors'],tools,10
combination hammer drill,0.0,0.0,639.0,895.0,user,2990_1711607857350_combination hammer drill.png,"['combination', 'hammer', 'drill']",quality,7
botch combination hammer drill,0.0,0.0,639.0,895.0,user,2991_1711607857350_botch combination hammer drill.png,"['botch', 'combination', 'hammer', 'drill']",quality,7
botch rotary hammer,0.0,0.0,639.0,895.0,wikimedia,2992_1711607857350_botch rotary hammer.png,"['botch', 'rotary', 'hammer']",machines,2
crane lift,4.0,0.0,346.0,706.0,user,2993_1711571336354_crane lift.png,"['crane', 'lift']",tools,10
aluminum ingot,0.0,0.0,584.0,800.0,wikimedia,2994_1711571336354_aluminum ingot.png,"['aluminum', 'ingot']",materials,4
farm,0.0,0.0,913.0,907.0,user,2995_1711622352446_farm.png,['farm'],maintenance,3
machine,0.0,0.0,913.0,907.0,user,2996_1711622352446_machine.png,['machine'],machines,2
archimede screw in the netherland,0.0,0.0,2619.0,2603.0,wikimedia,2997_1711622352446_archimede screw in the netherland.png,"['archimede', 'screw', 'in', 'the', 'netherland']",fasteners,1
disassembled drill,0.0,0.0,668.0,891.0,user,2998_1711586194507_disassembled drill.png,"['disassembled', 'drill']",fasteners,1
power drill,0.0,0.0,668.0,891.0,user,2999_1711586194507_power drill.png,"['power', 'drill']",electrical,0
cordles drill,0.0,0.0,2304.0,3072.0,wikimedia,3000_1711586194507_cordles drill.png,"['cordles', 'drill']",machines,2
hand tool,251.0,218.0,230.0,246.0,user,3001_1711604125735_hand tool.png,"['hand', 'tool']",machines,2
power tool,251.0,218.0,230.0,246.0,user,3002_1711604125735_power tool.png,"['power', 'tool']",electrical,0
power drill,251.0,218.0,230.0,246.0,user,3003_1711604125735_power drill.png,"['power', 'drill']",electrical,0
garage door,590.0,238.0,237.0,190.0,user,3004_1711604125735_garage door.png,"['garage', 'door']",quality,7
palette,4.0,384.0,119.0,103.0,user,3005_1711604125735_palette.png,['palette'],electrical,0
personal protective equipment,436.0,146.0,50.0,97.0,user,3006_1711604125735_personal protective equipment.png,"['personal', 'protective', 'equipment']",quality,7
glass,436.0,146.0,50.0,97.0,user,3007_1711604125735_glass.png,['glass'],materials,4
safety glass,436.0,146.0,50.0,97.0,user,3008_1711604125735_safety glass.png,"['safety', 'glass']",safety,8
wood screw,0.0,0.0,2000.0,3000.0,wikimedia,3009_1711604125735_wood screw.png,"['wood', 'screw']",materials,4
bolt,0.0,0.0,510.0,907.0,user,3010_1711614576777_bolt.png,['bolt'],fasteners,1
hex head bolt,0.0,0.0,510.0,907.0,user,3011_1711614576777_hex head bolt.png,"['hex', 'head', 'bolt']",machines,2
hex external,0.0,0.0,1800.0,3200.0,wikimedia,3012_1711614576777_hex external.png,"['hex', 'external']",processes,6
nail,0.0,0.0,601.0,907.0,user,3013_1711583962508_nail.png,['nail'],tools,10
metal nail,0.0,0.0,3264.0,4928.0,wikimedia,3014_1711583962508_metal nail.png,"['metal', 'nail']",materials,4
railway,0.0,0.0,427.0,639.0,user,3015_1711572036387_railway.png,['railway'],materials,4
railroad track,0.0,0.0,427.0,639.0,user,3016_1711572036387_railroad track.png,"['railroad', 'track']",materials,4
rail fastening,0.0,0.0,2008.0,3008.0,wikimedia,3017_1711572036387_rail fastening.png,"['rail', 'fastening']",materials,4
screw driver,0.0,0.0,232.0,800.0,user,3018_1711593307451_screw driver.png,"['screw', 'driver']",fasteners,1
minu driver,0.0,0.0,232.0,800.0,user,3019_1711593307451_minu driver.png,"['minu', 'driver']",safety,8
flat blade screw driver,0.0,0.0,232.0,800.0,user,3020_1711593307451_flat blade screw driver.png,"['flat', 'blade', 'screw', 'driver']",quality,7
screwdriver,0.0,0.0,232.0,800.0,wikimedia,3021_1711593307451_screwdriver.png,['screwdriver'],fasteners,1
pres,0.0,0.0,668.0,891.0,user,3022_1711569533373_pres.png,['pres'],machines,2
hydraulic forging pres,0.0,0.0,668.0,891.0,user,3023_1711569533373_hydraulic forging pres.png,"['hydraulic', 'forging', 'pres']",electrical,0
metal billet,0.0,512.0,74.0,441.0,user,3024_1711569533373_metal billet.png,"['metal', 'billet']",materials,4
hydraulic pres control vehicle,380.0,247.0,339.0,494.0,user,3025_1711569533373_hydraulic pres control vehicle.png,"['hydraulic', 'pres', 'control', 'vehicle']",electrical,0
hydraulic pres head,385.0,247.0,203.0,105.0,user,3026_1711569533373_hydraulic pres head.png,"['hydraulic', 'pres', 'head']",electrical,0
forge billet,366.0,450.0,72.0,120.0,user,3027_1711569533373_forge billet.png,"['forge', 'billet']",tools,10
power hammer,0.0,0.0,2592.0,3456.0,wikimedia,3028_1711569533373_power hammer.png,"['power', 'hammer']",electrical,0
saw,0.0,0.0,594.0,891.0,user,3029_1711609759335_saw.png,['saw'],tools,10
wood saw,0.0,0.0,594.0,891.0,user,3030_1711609759335_wood saw.png,"['wood', 'saw']",materials,4
stringtensioned bow saw,0.0,0.0,2592.0,3888.0,wikimedia,3031_1711609759335_stringtensioned bow saw.png,"['stringtensioned', 'bow', 'saw']",tools,10
furnace,678.0,126.0,188.0,211.0,user,3032_1711579590501_furnace.png,['furnace'],electrical,0
glas worker bench,0.0,0.0,3456.0,5184.0,wikimedia,3033_1711579590501_glas worker bench.png,"['glas', 'worker', 'bench']",maintenance,3
screw,0.0,0.0,166.0,488.0,user,3034_1711583909777_screw.png,['screw'],fasteners,1
metal nail,0.0,0.0,166.0,488.0,wikimedia,3035_1711583909777_metal nail.png,"['metal', 'nail']",materials,4
steel mill,0.0,0.0,1241.0,891.0,user,3036_1711566623458_steel mill.png,"['steel', 'mill']",materials,4
boundary,0.0,0.0,1241.0,891.0,user,3037_1711566623458_boundary.png,['boundary'],processes,6
iron casting,0.0,0.0,3288.0,2362.0,wikimedia,3038_1711566623458_iron casting.png,"['iron', 'casting']",materials,4
